"objid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","specobjid","class","redshift","plate","mjd","fiberid"
1.23765e+18,115.3869586,39.61936148,18.84527,17.58551,16.84265,16.44003,16.11525,1350,301,3,61,4.86434e+17,"GALAXY",0.09633078,432,51884,166
1.23765e+18,246.048479,0.762534061,18.53855,17.51425,17.0577,16.845,16.74737,745,301,5,583,4.09941e+17,"STAR",0.000191019,364,52000,412
1.23765e+18,180.8058611,-1.518609612,18.9498,17.26494,16.40283,15.92492,15.57419,1231,301,6,77,3.72831e+17,"GALAXY",0.08202761,331,52368,574
1.23765e+18,234.4719368,0.607560554,19.24112,18.1712,17.7722,17.44882,17.33758,752,301,5,607,3.5479e+17,"GALAXY",0.08584246,315,51663,477
1.23765e+18,218.3636164,-0.800619651,19.49202,17.27975,16.63279,16.27065,16.05526,752,301,2,500,3.44553e+17,"GALAXY",0.05554468,306,51637,100
1.23765e+18,173.0981849,-0.44391041,18.56321,17.06094,16.54046,16.38278,16.31502,756,301,2,383,3.2224e+18,"STAR",0.000181345,2862,54471,264
1.23765e+18,193.7175244,-3.439020565,19.53889,18.09413,17.27213,16.83769,16.54672,1140,301,1,272,3.79432e+17,"GALAXY",0.1168321,337,51997,12
1.23765e+18,221.0127141,0.463478571,18.75202,17.90223,17.58861,17.45896,17.41188,752,301,5,517,3.27535e+18,"STAR",-0.00052212,2909,54653,388
1.23765e+18,203.5067449,1.096057359,18.26215,17.32773,16.77465,16.53533,16.26311,1404,301,6,30,3.35662e+17,"GALAXY",0.02257852,298,51955,523
1.23765e+18,223.3414264,60.15767439,16.95282,15.62412,16.24039,14.89724,14.76222,1345,301,5,482,6.8471e+17,"STAR",-0.00026699,608,52081,593
1.23765e+18,173.1086894,-0.516590088,19.43694,18.03432,17.45634,17.27229,17.15916,756,301,2,383,3.6402e+18,"STAR",0.000291401,3233,54891,587
1.23765e+18,159.3489839,1.125992519,19.25955,17.58383,16.73632,16.33832,16.00028,756,301,6,291,3.08597e+17,"GALAXY",0.1084433,274,51913,367
1.23765e+18,248.9734688,-0.665553352,16.20341,15.20289,15.40682,15.57132,15.69547,752,301,2,704,3.91859e+17,"STAR",-0.000195035,348,51671,166
1.23765e+18,190.0441738,0.094364824,17.22087,15.83089,15.29508,15.0836,14.9742,752,301,4,310,3.25966e+18,"STAR",-0.000105379,2895,54567,640
1.23765e+18,188.6322632,-3.513265447,19.43177,18.43218,18.02333,17.84438,17.82401,1140,301,1,238,3.77255e+17,"STAR",0.00040115,335,52000,285
1.23765e+18,180.2017296,-1.022433695,19.57475,18.55338,17.79525,17.41329,17.22134,756,301,1,430,3.20896e+17,"GALAXY",0.2028297,285,51930,54
1.23765e+18,162.0813465,-0.941748913,19.43337,18.54425,18.21197,18.07626,17.99902,756,301,1,309,4.31671e+18,"STAR",0.000586336,3834,56014,50
1.23765e+18,239.6846468,0.241074819,18.74969,17.47721,16.88932,16.54642,16.32421,745,301,4,541,3.86332e+17,"GALAXY",0.05071344,343,51692,541
1.23765e+18,162.8411225,-1.009334504,19.36181,18.16825,17.62504,17.39792,17.29436,756,301,1,314,2.68978e+18,"STAR",0.000488068,2389,54213,1
1.23765e+18,162.8914416,1.12881069,19.40002,18.07384,17.54755,17.24444,17.07253,756,301,6,314,3.10863e+17,"GALAXY",0.0803657,276,51909,417
1.23765e+18,187.1113285,-1.128866673,18.16946,16.7555,16.07469,15.70018,15.44349,752,301,1,291,3.25412e+17,"GALAXY",0.07249907,289,51990,98
1.23765e+18,114.496497,38.02957924,18.75259,17.82664,17.50227,17.37542,17.35015,1350,301,3,49,4.12885e+18,"STAR",-5.1e-05,3667,55566,630
1.23765e+18,60.40950556,-4.472862373,18.22596,16.27894,15.40097,14.9445,14.58741,1045,301,6,177,5.22578e+17,"GALAXY",0.03760754,464,51908,583
1.23765e+18,207.8236745,0.384930654,17.63903,15.79807,14.96064,14.53908,14.22287,1404,301,4,59,4.54884e+18,"GALAXY",0.02995537,4040,55605,738
1.23765e+18,27.67112768,13.08353433,18.68441,17.1789,16.56902,16.32543,16.19421,1035,301,2,145,2.13696e+18,"STAR",-0.000135647,1898,53260,11
1.23765e+18,14.94071253,14.39309523,19.59923,18.57088,18.19919,18.01778,17.96045,1035,301,3,62,6.42217e+18,"STAR",-3.1e-05,5704,56187,144
1.23765e+18,244.6414859,1.250785939,18.85786,16.96216,16.00313,15.49234,15.12086,745,301,6,574,3.89707e+17,"GALAXY",0.05765377,346,51693,530
1.23765e+18,143.8029329,0.649213036,18.34674,18.29909,18.49475,18.67688,18.90414,756,301,5,187,4.30682e+18,"STAR",-0.000306638,3825,55533,930
1.23765e+18,120.9188812,46.72737729,18.60519,16.93192,16.15384,15.76816,15.48892,1350,301,4,115,4.93199e+17,"GALAXY",0.02898577,438,51884,199
1.23765e+18,213.4614348,-0.638595198,18.73745,17.73463,17.16074,16.77727,16.54698,752,301,2,467,3.41184e+17,"GALAXY",0.1222172,303,51615,133
1.23765e+18,188.616194,1.043744711,17.86922,16.4614,15.95128,15.77595,15.69859,752,301,6,301,3.25959e+18,"STAR",8.27e-05,2895,54567,406
1.23765e+18,158.6899895,62.97210015,19.5039,18.35062,17.63448,17.23135,16.89693,1302,301,4,299,8.69365e+17,"GALAXY",0.120557,772,52375,619
1.23765e+18,209.0858813,0.105875385,19.48797,17.88923,17.01585,16.62569,16.28345,752,301,4,438,3.39025e+17,"GALAXY",0.122076,301,51942,471
1.23765e+18,164.8458002,0.777598268,19.51567,18.18458,17.68027,17.35907,17.28685,756,301,5,327,3.11975e+17,"GALAXY",0.04028903,277,51908,366
1.23765e+18,202.4528665,67.43131424,19.45297,19.38254,19.41032,19.19766,19.26612,1350,301,6,413,5.58615e+17,"QSO",1.779828,496,51988,614
1.23765e+18,187.9550563,-0.93065985,18.60549,17.54948,17.50561,17.51634,17.56652,756,301,1,482,3.25956e+18,"STAR",0.000298418,2895,54567,289
1.23765e+18,213.4728148,-0.75755243,19.4142,17.44654,16.39088,15.92025,15.54152,752,301,2,467,3.41186e+17,"GALAXY",0.1181679,303,51615,138
1.23765e+18,193.1406193,-1.73017815,17.14614,15.87863,15.3423,15.09229,14.96756,1140,301,5,269,3.79577e+17,"GALAXY",0.003767548,337,51997,540
1.23765e+18,167.5554983,-0.585923427,19.06651,17.92863,17.40563,17.06791,16.91916,756,301,2,345,3.14209e+17,"GALAXY",0.09699396,279,51984,302
1.23765e+18,183.7653619,-1.536276729,18.71137,17.79263,17.11826,16.72833,16.4851,1231,301,6,97,3.73965e+17,"GALAXY",0.1081292,332,52367,604
1.23765e+18,161.173106,1.178350393,19.10421,19.05086,19.40129,19.57622,19.9256,756,301,6,303,5.32899e+18,"QSO",1.88536,4733,55649,368
1.23765e+18,238.6882214,-0.671977011,18.70545,17.1393,16.2616,15.7908,15.47817,752,301,2,635,3.86244e+17,"GALAXY",0.07733773,343,51692,220
1.23765e+18,199.57392,-0.574759417,19.34645,17.70446,16.82531,16.34877,15.97455,1334,301,2,20,3.33342e+17,"GALAXY",0.1172763,296,51984,275
1.23765e+18,223.2906264,-0.639103517,18.38262,17.22134,16.75249,16.41846,16.22691,752,301,2,533,3.47973e+17,"GALAXY",0.07764611,309,51994,254
1.23765e+18,113.3808808,36.54782395,19.28003,18.39254,18.05744,17.94819,17.92077,1350,301,3,37,4.12315e+18,"STAR",-0.000521555,3662,55182,378
1.23765e+18,184.4517268,-0.494003083,18.06758,16.86604,16.2393,15.84022,15.6368,756,301,2,458,3.23139e+17,"GALAXY",0.07972114,287,52023,21
1.23765e+18,216.5612997,-0.731146691,18.99936,18.89125,18.90796,18.69446,18.73692,752,301,2,488,3.43417e+17,"QSO",1.809132,305,51613,62
1.23765e+18,191.9462161,0.0580178,18.84186,17.06882,16.2189,15.79637,15.48736,752,301,4,323,3.28894e+17,"GALAXY",0.08729241,292,51609,478
1.23765e+18,247.86385,-0.031442082,19.52789,17.57775,16.63182,16.19422,15.83456,745,301,3,595,3.91878e+17,"GALAXY",0.05830718,348,51671,237
1.23765e+18,233.5777232,0.620157025,19.49983,17.96017,17.26505,16.83799,16.59548,752,301,5,601,4.08862e+17,"GALAXY",0.1124019,363,51989,584
1.23765e+18,163.8051158,-0.572175747,18.63258,17.59472,17.15296,16.96552,16.87494,756,301,2,320,3.10777e+17,"STAR",0.000947523,276,51909,104
1.23765e+18,125.2610211,47.08549717,19.33938,17.58611,16.7392,16.33075,16.00785,1345,301,3,121,4.96648e+17,"GALAXY",0.05439353,441,51868,457
1.23765e+18,246.4734063,0.467020755,19.34737,18.18453,17.7181,17.52842,17.37867,752,301,5,687,4.09962e+17,"STAR",-0.000242042,364,52000,489
1.23765e+18,165.9719194,64.01433951,18.22942,17.15149,16.7766,16.52114,16.37585,1302,301,4,322,3.24501e+18,"GALAXY",0.03225115,2882,54498,596
1.23765e+18,118.0619771,39.21115547,18.92372,17.5273,16.93085,16.54707,16.31482,1345,301,2,58,4.898e+17,"GALAXY",0.09629821,435,51882,123
1.23765e+18,60.04049817,-4.651332088,18.90122,17.8207,17.4615,17.33912,17.31528,1045,301,6,174,8.16639e+18,"STAR",-1.35e-05,7253,56598,867
1.23765e+18,174.7085581,-0.139581461,17.39249,15.83184,15.2745,15.07747,15.01533,756,301,3,393,3.22236e+18,"STAR",-1.06e-05,2862,54471,116
1.23765e+18,180.7998235,-0.449122,19.40582,17.50091,16.77505,16.54089,16.4185,756,301,2,434,3.2843e+18,"STAR",-4.22e-05,2917,54556,166
1.23765e+18,231.0272261,54.90817527,18.45999,17.52331,17.26074,17.13334,17.10292,1345,301,1,525,7.55843e+18,"STAR",-0.000424744,6713,56402,946
1.23765e+18,128.6208026,49.82932966,18.36264,17.03878,16.44755,16.11412,15.85042,1345,301,3,145,5.01105e+17,"GALAXY",0.05199182,445,51873,289
1.23765e+18,160.8589674,0.691458197,18.59384,16.83429,16.18156,15.94941,15.82465,756,301,5,301,2.68987e+18,"STAR",-7.49e-05,2389,54213,329
1.23765e+18,199.4178674,0.221813777,17.57371,16.37835,16.35905,16.37663,16.4079,1334,301,4,18,8.39498e+18,"STAR",0.000292211,7456,56727,988
1.23765e+18,177.6417985,-0.537806203,18.04435,16.90601,16.67924,16.58858,16.62658,756,301,2,413,3.1983e+17,"GALAXY",0.00611839,284,51943,270
1.23765e+18,187.2084444,64.82072299,19.48562,19.42767,19.37924,19.1204,19.07325,1302,301,3,383,7.85108e+18,"QSO",1.919634,6973,56741,650
1.23765e+18,152.3549713,0.782355996,19.58238,17.71968,16.70955,16.29179,15.9331,756,301,5,244,3.04106e+17,"GALAXY",0.1250771,270,51909,411
1.23765e+18,193.8027248,0.11665836,15.71824,14.10427,13.4771,13.2345,13.24549,752,301,4,336,3.28936e+17,"GALAXY",0.004402257,292,51609,630
1.23765e+18,165.0652188,1.127923268,19.24586,18.85128,19.08094,19.35173,19.63799,756,301,6,329,3.11988e+17,"STAR",-0.000223573,277,51908,414
1.23765e+18,184.662379,-1.026206717,18.71628,18.41223,17.92588,17.64777,17.28087,756,301,1,460,3.24319e+17,"QSO",0.2573984,288,52000,217
1.23765e+18,164.2514746,1.247808166,18.6952,17.57098,17.04866,16.68759,16.55387,756,301,6,323,3.10903e+17,"GALAXY",0.09781981,276,51909,562
1.23765e+18,210.1749191,63.60692651,19.16022,17.43718,16.53222,16.09204,15.79332,1345,301,5,435,6.81288e+17,"GALAXY",0.1063854,605,52353,432
1.23765e+18,172.6628181,-1.002670456,16.83619,15.74772,15.37244,15.23663,15.21051,756,301,1,380,3.16378e+17,"STAR",-0.002965176,281,51614,2
1.23765e+18,125.4776726,46.89137496,19.12442,18.09915,17.70551,17.51263,17.33805,1331,301,3,146,4.96547e+17,"GALAXY",0.03074882,441,51868,93
1.23765e+18,27.73126321,13.1658244,17.98846,15.86682,15.04677,14.75433,14.61336,1035,301,2,145,2.13696e+18,"STAR",-5.29e-05,1898,53260,10
1.23765e+18,185.4071972,-0.91731599,18.66089,17.09715,16.49454,16.24636,16.12333,756,301,1,465,2.88012e+18,"STAR",8.47e-05,2558,54140,246
1.23765e+18,199.0708018,0.054102039,19.53675,18.17706,17.63472,17.412,17.28999,752,301,4,371,8.39498e+18,"STAR",0.00038168,7456,56727,973
1.23765e+18,154.6224791,-0.141871296,19.06688,18.69043,18.51842,18.41969,18.17964,756,301,3,259,3.0516e+17,"QSO",2.137572,271,51883,151
1.23765e+18,221.0403213,-0.769965921,19.17008,17.98394,17.49202,17.36273,17.21504,752,301,2,518,3.30347e+18,"STAR",0.000324773,2934,54626,294
1.23765e+18,202.4211063,67.42357071,18.28375,16.79206,16.22819,15.99605,15.88808,1350,301,6,413,2.75295e+18,"STAR",4.92e-05,2445,54573,454
1.23765e+18,248.1831199,-0.643060763,18.69298,17.44452,17.25011,17.19249,17.15648,752,301,2,699,3.91887e+17,"STAR",0.000269049,348,51671,267
1.23765e+18,236.3364053,58.09833863,18.46405,16.82422,16.12378,15.7877,15.54735,1412,301,6,332,6.94802e+17,"GALAXY",0.1022832,617,52072,443
1.23765e+18,182.6609981,-0.986091514,18.98717,17.95912,17.54053,17.35731,17.262,756,301,1,446,3.63725e+17,"STAR",0.000506,323,51615,216
1.23765e+18,149.99486,1.054992385,18.24411,16.95014,16.34742,15.98839,15.75474,756,301,6,228,3.0191e+17,"GALAXY",0.04647528,268,51633,615
1.23765e+18,158.6329923,0.332402752,18.9308,17.30515,16.50671,16.0921,15.76624,756,301,4,286,3.0752e+17,"GALAXY",0.06571065,273,51957,544
1.23765e+18,198.3111502,0.273881478,18.76165,17.66175,17.22069,16.9604,16.74412,1334,301,4,11,3.3227e+17,"GALAXY",0.03596194,295,51985,471
1.23765e+18,12.49517975,14.48562607,18.85193,17.94322,17.65597,17.53567,17.47727,1035,301,3,46,2.13471e+18,"STAR",-0.000606563,1896,53242,25
1.23765e+18,152.3506343,0.823213806,18.31404,17.03372,16.90786,16.87489,16.85365,756,301,5,244,3.04104e+17,"STAR",0.00033816,270,51909,403
1.23765e+18,235.199735,0.441029017,19.39626,18.26639,17.53201,17.1662,16.92536,752,301,5,612,3.54799e+17,"GALAXY",0.1651455,315,51663,510
1.23765e+18,174.6269433,-0.207837936,19.40296,17.90884,17.36519,17.18142,17.09696,756,301,3,393,3.22236e+18,"STAR",0.000286708,2862,54471,112
1.23765e+18,134.3338554,53.98781025,18.68258,17.28132,16.49697,16.07323,15.75502,1345,301,4,181,5.05664e+17,"GALAXY",0.1032165,449,51900,492
1.23765e+18,149.3487059,0.686087967,16.48601,15.38875,15.2644,15.25336,15.28746,756,301,5,224,3.21117e+18,"STAR",8.2e-05,2852,54468,372
1.23765e+18,127.6746585,50.77615694,18.87323,17.62407,17.14674,16.84391,16.59046,1411,301,1,30,4.97657e+17,"GALAXY",0.05064376,442,51882,33
1.23765e+18,244.916397,-0.523075658,18.45084,17.39167,16.97855,16.82599,16.76456,745,301,2,576,3.89584e+17,"STAR",-0.00034075,346,51693,81
1.23765e+18,161.6392295,-0.111928493,19.5775,18.53526,18.15818,18.00863,17.9714,756,301,3,306,2.71234e+18,"STAR",0.000585719,2409,54210,167
1.23765e+18,161.0737895,-0.89274034,19.11236,17.92701,17.42347,17.0868,16.83476,756,301,1,302,3.09681e+17,"GALAXY",0.03869415,275,51910,211
1.23765e+18,202.4374966,1.18293615,16.97408,15.76681,15.08817,14.75206,14.4301,1404,301,6,23,3.34558e+17,"GALAXY",0.02135971,297,51959,604
1.23765e+18,26.08462057,13.22012719,18.64408,17.1326,16.59858,16.39477,16.34912,1035,301,2,135,2.13703e+18,"STAR",-0.000334,1898,53260,252
1.23765e+18,194.4476779,0.097364769,18.09859,17.06643,16.98781,16.98701,16.98863,752,301,4,340,3.30017e+17,"STAR",0.00021914,293,51689,466
1.23765e+18,16.05333025,14.49771018,18.70102,16.9643,16.21486,15.79233,15.48453,1035,301,3,69,4.74024e+17,"GALAXY",0.05782307,421,51821,73
1.23765e+18,164.4157628,0.757637418,17.79694,16.69482,16.31643,16.19426,16.14734,756,301,5,325,3.10919e+17,"STAR",-0.000143804,276,51909,619
1.23765e+18,126.8876911,48.38528858,19.46897,18.06111,17.35401,16.94582,16.72046,1345,301,3,133,4.98812e+17,"GALAXY",0.05405195,443,51873,141
1.23765e+18,190.4339121,-1.808006984,16.4236,14.95384,14.40461,14.21981,14.15317,1140,301,5,251,3.26183e+18,"STAR",-3.07e-05,2897,54585,373
1.23765e+18,149.3145882,1.159889007,19.25746,17.98146,17.44543,17.23932,17.1211,756,301,6,224,3.22806e+18,"STAR",5.95e-05,2867,54479,374
1.23765e+18,160.9536443,0.342413843,18.52887,17.24968,16.60101,16.23656,16.03752,756,301,4,301,3.0867e+17,"GALAXY",0.08136459,274,51913,632
1.23765e+18,198.892637,-0.477257536,19.55043,17.63418,16.68731,16.33836,15.85801,1334,301,2,15,3.32184e+17,"GALAXY",0.08594441,295,51985,157
1.23765e+18,124.7407039,46.35626759,18.64538,17.15191,16.24571,15.80499,15.49078,1331,301,3,141,4.96562e+17,"GALAXY",0.1308565,441,51868,146
1.23765e+18,205.8072795,-0.786819198,17.7933,16.90408,16.6164,16.30378,16.30438,752,301,2,416,3.36661e+17,"GALAXY",0.08875664,299,51671,60
1.23765e+18,199.2870415,66.32475439,18.61599,16.87957,16.10916,15.73805,15.48015,1412,301,2,207,5.58511e+17,"GALAXY",0.06642489,496,51988,235
1.23765e+18,178.7751804,-0.107671278,19.37172,17.7894,16.86239,16.45124,16.10996,756,301,3,420,3.20966e+17,"GALAXY",0.1323392,285,51930,306
1.23765e+18,178.7894602,-1.544583341,18.91958,18.19114,18.03346,17.78873,17.71842,1231,301,6,64,3.71695e+17,"GALAXY",0.07744715,330,52370,537
1.23765e+18,161.0555154,-0.056878668,18.65966,18.64919,18.44382,18.29225,17.75518,756,301,3,302,3.08505e+17,"QSO",0.2794001,274,51913,31
1.23765e+18,181.1307109,-3.520983825,19.22477,19.08295,18.9508,19.02213,18.96778,1140,301,1,188,3.72688e+17,"QSO",0.9610112,331,52368,56
1.23765e+18,150.4565705,0.326212306,17.74981,16.3706,15.79374,15.55993,15.43938,756,301,4,231,3.2112e+18,"STAR",0.000726375,2852,54468,503
1.23765e+18,21.31370377,13.78974873,17.3096,16.17659,16.04197,16.03076,16.06882,1035,301,2,103,4.77398e+17,"STAR",-0.000189946,424,51893,60
1.23765e+18,209.6752277,-0.658012832,18.92958,16.90914,15.78403,15.31554,14.93797,752,301,2,442,3.38945e+17,"GALAXY",0.131564,301,51942,177
1.23765e+18,186.9844151,-1.707088787,19.39207,17.53777,16.646,16.24184,15.90483,1140,301,5,227,3.76164e+17,"GALAXY",0.08259431,334,51993,412
1.23765e+18,184.1453364,-0.538300357,19.42588,18.37883,17.93751,17.74912,17.67534,756,301,2,456,3.72225e+18,"STAR",0.000251491,3306,54922,76
1.23765e+18,258.1838208,55.99713732,18.85873,18.75223,18.59976,18.54733,18.6467,1336,301,1,71,4.133e+17,"QSO",1.3578,367,51997,345
1.23765e+18,169.1639926,1.066740317,18.86436,17.35356,16.61464,16.14317,15.94033,756,301,6,356,3.14273e+17,"GALAXY",0.1143529,279,51984,534
1.23765e+18,257.3356627,56.81143234,19.10646,17.6968,16.90805,16.51934,16.22024,1336,301,1,64,3.99778e+17,"GALAXY",0.1203893,355,51788,302
1.23765e+18,239.4729719,52.99331212,19.52226,18.22834,17.72368,17.45032,17.25189,1345,301,6,558,6.95975e+17,"GALAXY",0.06539673,618,52049,613
1.23765e+18,157.7739368,62.59210832,19.22429,18.08295,17.66079,17.42916,17.32202,1302,301,4,295,8.69333e+17,"GALAXY",0.0309269,772,52375,503
1.23765e+18,125.6799493,46.96143966,18.97361,17.84156,17.11879,16.75324,16.50554,1331,301,3,147,4.96534e+17,"GALAXY",0.1274093,441,51868,44
1.23765e+18,240.3458101,52.35345296,16.83831,15.84927,15.58596,15.41435,15.32986,1345,301,6,564,6.98208e+17,"GALAXY",0.02873155,620,52375,545
1.23765e+18,186.2697396,-1.033019015,19.23054,17.83077,17.30499,17.10607,17.03951,756,301,1,471,2.88007e+18,"STAR",6.58e-05,2558,54140,81
1.23765e+18,125.2811938,46.84876386,17.52786,15.6941,14.87651,14.47114,14.17232,1331,301,3,145,4.96545e+17,"GALAXY",0.03949735,441,51868,83
1.23765e+18,155.6860176,-0.12651575,19.19906,18.98658,18.72967,18.60782,18.5857,756,301,3,266,3.05129e+17,"QSO",1.403561,271,51883,37
1.23765e+18,192.0745028,0.065201066,18.79453,16.86355,15.98425,15.57365,15.22537,752,301,4,324,3.27648e+17,"GALAXY",0.07165621,291,51928,40
1.23765e+18,224.3795139,0.437444347,18.55948,17.31544,16.71859,16.32946,16.09309,752,301,5,540,3.48054e+17,"GALAXY",0.08371136,309,51994,548
1.23765e+18,154.518593,0.349984259,18.88691,18.71759,18.25798,18.0214,17.5892,756,301,4,258,3.0525e+17,"QSO",0.2774611,271,51883,478
1.23765e+18,259.4709825,53.75097823,18.93353,17.58634,16.85946,16.4312,16.11261,1336,301,1,86,4.04296e+17,"GALAXY",0.06221959,359,51821,355
1.23765e+18,184.4474231,-1.846844171,19.29154,18.7593,18.76708,18.69585,18.75626,1140,301,5,211,3.7504e+17,"QSO",0.6521385,333,52313,418
1.23765e+18,236.0637501,55.03586036,18.26551,16.91226,16.48943,16.25593,16.25896,1345,301,6,539,6.9371e+17,"GALAXY",0.04878166,616,52442,566
1.23765e+18,193.5683692,0.137563115,16.5374,15.31568,15.50973,15.65817,15.73511,752,301,4,334,3.29995e+17,"STAR",0.000605948,293,51689,388
1.23765e+18,188.0927427,0.010548373,19.17008,17.81611,17.23299,16.71327,16.50843,752,301,4,297,3.25561e+17,"GALAXY",0.04366594,289,51990,639
1.23765e+18,186.5576897,-0.915784417,18.72844,17.78165,17.51327,17.4085,17.43163,756,301,1,472,2.88008e+18,"STAR",0.000273706,2558,54140,87
1.23765e+18,233.0895267,0.505976601,18.87132,17.0152,16.03411,15.60002,15.24057,752,301,5,598,4.08834e+17,"GALAXY",0.08682497,363,51989,483
1.23765e+18,119.5311818,45.50674052,19.40293,17.43163,16.48956,16.0247,15.65617,1402,301,4,96,4.91032e+17,"GALAXY",0.05238771,436,51883,509
1.23765e+18,122.665804,45.67544395,19.13182,17.91826,17.46913,17.18029,17.02108,1331,301,5,132,4.94392e+17,"GALAXY",0.06064382,439,51877,443
1.23765e+18,170.9788227,-0.164896402,18.49624,17.14285,16.4315,16.04862,15.77072,756,301,3,368,3.15295e+17,"GALAXY",0.09595458,280,51612,155
1.23765e+18,24.59720108,13.42314413,18.71487,17.41558,16.82697,16.47143,16.26373,1035,301,2,125,4.79685e+17,"GALAXY",0.07592985,426,51882,187
1.23765e+18,168.4161467,0.243407708,19.47728,18.21787,17.08131,16.58151,16.27512,756,301,4,351,3.13172e+17,"GALAXY",0.1855896,278,51900,625
1.23765e+18,161.8289421,1.23611318,18.09561,16.98192,16.5934,16.46099,16.39521,756,301,6,307,3.09768e+17,"STAR",6.93e-05,275,51910,531
1.23765e+18,188.615906,0.966500844,19.11787,18.80892,18.65386,18.43037,18.44886,752,301,6,301,3.26611e+17,"QSO",1.528742,290,51941,365
1.23765e+18,207.5815262,0.332356018,17.29023,16.20386,15.78211,15.60586,15.54368,1404,301,4,58,3.3791e+17,"STAR",0.000315694,300,51943,511
1.23765e+18,205.8721287,0.194579034,19.49994,17.65897,16.78948,16.41377,16.08191,752,301,4,416,3.37868e+17,"GALAXY",0.07154913,300,51943,357
1.23765e+18,150.1015243,0.70459092,16.81395,14.94518,14.10857,13.67011,13.35343,756,301,5,229,3.0189e+17,"GALAXY",0.03337267,268,51633,541
1.23765e+18,55.77703284,-5.211066167,17.21011,15.73418,15.15197,14.93736,14.87017,1045,301,6,146,2.30824e+18,"STAR",8.86e-06,2050,53401,524
1.23765e+18,157.6287699,-3.063050619,19.08342,19.17955,19.61636,19.89611,20.29655,1140,301,1,32,4.26162e+18,"STAR",4.09e-05,3785,55273,327
1.23765e+18,199.0670518,0.308687383,18.6027,17.35013,16.74753,16.35726,16.17386,1334,301,4,16,3.32281e+17,"GALAXY",0.08177474,295,51985,510
1.23765e+18,243.4813294,0.606970586,19.35211,17.93079,17.16958,16.77672,16.48028,752,301,5,667,3.88595e+17,"GALAXY",0.154041,345,51690,582
1.23765e+18,162.0223666,-0.497567627,16.59492,15.13649,14.59052,14.40143,14.34641,756,301,2,309,2.88122e+18,"STAR",3.53e-05,2559,54208,161
